graphic card type,resolution (px),CPU cores,RAM size,operating system,drive type,RAM type,CPU clock speed (GHz),CPU model,drive memory size (GB),warranty,screen size,buynow_price,gps,nfc,wifi,lte,bluetooth,wwan,widi,lan,keyboard,illuminated keyboard,touchpad,numeric keyboard,camera,microphone,SD card reader,speakers
0,3,2,0.1333333333333333,4,3,0,2.4,5,0.0192616372391653,1,2,1649.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,2.0,4,1,2,2.5,7,0.1942215088282504,1,4,7561.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
0,1,2,0.6666666666666667,0,1,2,2.0,5,0.1942215088282504,1,4,1969.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
1,3,2,0.1333333333333333,0,3,2,2.0,5,0.0417335473515248,1,4,2716.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,2,0.4,0,3,2,2.5,7,0.0192616372391653,1,4,2549.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,5,1,2,2.5,7,0.0939004815409309,0,3,3023.94,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,2,0.9333333333333332,5,4,2,2.5,7,0.1452648475120385,1,3,4978.46,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1
1,3,4,0.4,4,4,2,2.8,9,0.2455858747993579,1,4,4459.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,1,2,0.0,4,3,0,1.6,1,0.0,1,0,949.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0
1,3,2,0.1333333333333333,5,4,2,2.5,7,0.2199036918138041,1,3,4179.0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.4,4,3,2,2.0,5,0.0176565008025682,1,4,2299.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
0,3,2,0.6666666666666667,4,3,2,2.0,5,0.0176565008025682,1,4,2449.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
0,1,2,0.1333333333333333,4,3,0,2.16,1,0.0192616372391653,0,4,1449.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,0,1,2,2.8,9,0.1942215088282504,1,4,3399.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,3,2,0.4,5,3,2,2.5,7,0.0449438202247191,1,4,3199.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,4,0.9333333333333332,4,3,1,2.5,9,0.0963081861958266,1,5,2999.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.6666666666666667,4,1,2,2.0,5,0.1942215088282504,1,4,2459.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
1,3,4,0.4,4,3,2,2.6,9,0.0939004815409309,1,4,4399.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,1,2,0.4,5,3,2,2.5,7,0.0963081861958266,1,3,4559.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,3,2,1.2,0,3,2,2.5,7,0.0898876404494382,1,4,3749.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,3,2,0.6666666666666667,0,1,2,2.5,7,0.1942215088282504,1,4,2499.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.4,0,3,0,2.6,7,0.0898876404494382,1,4,2669.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
1,3,4,0.9333333333333332,4,2,2,2.6,9,0.1942215088282504,0,4,3629.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,1,2,1.2,5,3,2,2.3,7,0.0176565008025682,1,4,3229.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.6666666666666667,4,1,2,2.5,7,0.1942215088282504,1,4,2649.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,1,2,0.9333333333333332,5,3,2,2.5,7,0.0963081861958266,1,3,5199.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
0,1,2,0.4,2,3,0,2.0,5,0.1861958266452648,1,2,3199.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
0,1,2,0.4,4,3,0,2.16,1,0.0449438202247191,0,4,1599.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,4,0.1333333333333333,4,1,1,2.0,4,0.0939004815409309,1,4,1449.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,4,3,2,2.5,7,0.0449438202247191,1,3,3579.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,0.4,0,3,2,2.5,7,0.0898876404494382,1,4,4139.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,1,2,0.1333333333333333,5,3,2,2.5,7,0.0449438202247191,1,3,4137.68,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.4,4,3,2,2.5,7,0.0939004815409309,1,4,6949.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
0,3,4,0.4,4,3,2,1.6,7,0.0449438202247191,1,2,4279.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1
0,3,2,0.4,4,4,2,2.4,5,0.2423756019261637,1,4,2699.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,4,2,2.8,9,0.2455858747993579,1,4,6199.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
1,1,2,0.1333333333333333,4,1,0,2.3,5,0.1942215088282504,0,4,1529.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,4,0.1333333333333333,4,1,0,1.6,2,0.1942215088282504,1,4,1392.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,4,3,2,2.5,7,0.0939004815409309,1,4,3299.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,1.7000000000000002,7,0.1942215088282504,0,4,1699.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,2.1,5,0.0939004815409309,0,4,1349.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,2.2,7,0.0939004815409309,1,4,1699.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,3,0.4,4,1,2,2.8,9,0.1942215088282504,1,4,4349.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1,2,2,0.1333333333333333,4,1,0,2.6,7,0.0939004815409309,1,5,1649.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,3,2,2.8,9,0.0898876404494382,1,4,6434.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1
0,3,2,0.1333333333333333,4,1,0,1.7000000000000002,5,0.0939004815409309,0,2,1599.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
1,1,2,0.4,5,1,2,2.5,7,0.0939004815409309,1,3,3759.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,3,2,2.5,7,0.0417335473515248,1,4,6611.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
0,3,2,0.1333333333333333,4,3,2,2.5,7,0.0449438202247191,1,3,3349.0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,2.0,4,4,2,2.5,7,0.2455858747993579,1,4,8149.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
1,3,4,0.9333333333333332,4,3,1,2.6,9,0.0176565008025682,1,5,4048.99,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,4,0.1333333333333333,4,1,1,1.6,1,0.1942215088282504,1,4,1455.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,5,4,2,2.7,9,0.1195826645264847,1,4,2999.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.1333333333333333,5,1,2,2.5,7,0.0939004815409309,1,3,3989.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,3,2,0.9333333333333332,4,3,0,2.5,7,0.0449438202247191,0,4,2833.5,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.6666666666666667,0,1,2,1.6,7,0.1942215088282504,1,4,2809.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
1,3,4,0.9333333333333332,4,4,2,2.6,9,0.2423756019261637,1,5,4549.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,3,2,0.4,4,3,2,2.5,7,0.0449438202247191,1,3,3249.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,0.1333333333333333,0,1,2,2.6,9,0.1942215088282504,1,5,3549.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,2.0,4,4,2,2.6,9,0.218298555377207,1,4,5099.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,5,3,2,2.5,4,0.0176565008025682,1,4,1619.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,4,0.4,4,3,2,1.6,7,0.0449438202247191,1,4,2799.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
1,3,4,0.6666666666666667,4,4,2,2.5,7,0.2199036918138041,1,4,3929.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,3,2,1.2,0,1,2,2.4,5,0.1942215088282504,1,4,2499.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.1333333333333333,5,3,2,2.5,7,0.0176565008025682,1,4,2689.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,1,0,2.2,9,0.1942215088282504,0,4,2791.85,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,11,4,0.9333333333333332,0,3,2,2.8,9,0.0417335473515248,1,4,7636.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1
1,3,2,0.6666666666666667,0,3,2,2.0,5,0.0417335473515248,1,4,3132.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
0,3,2,0.9333333333333332,5,3,2,2.7,9,0.0963081861958266,1,3,10611.0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1
1,3,4,0.6666666666666667,4,3,2,2.6,9,0.1942215088282504,1,4,6343.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.6,9,0.0437399678972712,1,5,4399.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,1.7000000000000002,5,0.0939004815409309,0,4,1299.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.1333333333333333,4,3,2,2.0,5,0.0176565008025682,1,4,2399.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,9,2,0.4,4,3,1,1.2,0,0.0449438202247191,1,1,4399.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1
0,1,4,0.1333333333333333,4,3,2,1.1,2,0.0192616372391653,1,3,1749.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,5,4,2,2.6,9,0.2945425361155698,1,5,5099.0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.6666666666666667,4,3,2,2.0,5,0.0898876404494382,1,4,2779.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,1,2,0.0,4,3,0,1.6,1,0.0,1,0,949.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0
1,3,4,2.0,4,3,2,2.8,9,0.0939004815409309,1,4,5599.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,3,2,0.1333333333333333,4,3,2,2.0,5,0.0417335473515248,1,4,2449.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,3,4,2.0,0,3,2,2.8,9,0.0417335473515248,1,4,4999.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
0,3,2,0.4,4,3,2,2.4,5,0.1155698234349919,1,3,3519.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
0,1,4,0.1333333333333333,4,3,0,1.6,2,0.0449438202247191,1,4,1592.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,2,0,2.4,5,0.0939004815409309,0,4,1368.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.6666666666666667,5,4,2,2.5,7,0.3948635634028892,1,4,4579.0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
1,3,2,0.6666666666666667,0,4,2,2.3,7,0.218298555377207,1,4,2799.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,5,1,0,1.9,7,0.0939004815409309,0,1,1905.22,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,1,2,0.4,5,3,2,2.7,9,0.0417335473515248,1,4,2999.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,5,1,2,2.5,7,0.1942215088282504,1,4,3399.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.1333333333333333,0,3,2,2.8,9,0.0417335473515248,1,4,3799.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
0,3,2,0.4,4,1,0,2.5,7,0.1942215088282504,0,5,2670.56,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,1.2,5,4,2,2.7,9,0.2455858747993579,1,4,3699.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,0,1,2,2.6,9,0.1942215088282504,1,5,3749.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,1,2,2.8,9,0.1942215088282504,1,4,4899.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,4,0.4,4,1,2,2.4,8,0.0939004815409309,0,4,1769.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,0,4,2,2.8,9,0.2443820224719101,1,4,4299.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.4,4,3,0,2.5,9,0.0963081861958266,1,4,2799.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,4,0.1333333333333333,4,2,0,2.0,4,0.1958266452648475,0,3,2289.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,2,0.4,4,1,0,2.2,7,0.1942215088282504,0,5,2452.31,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,4,4,2,2.4,5,0.2423756019261637,1,4,2599.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,3,0.4,4,4,2,2.8,9,0.2199036918138041,1,4,5649.0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,2,0.6666666666666667,4,3,0,2.5,7,0.0192616372391653,0,4,2530.71,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.9333333333333332,5,1,2,2.5,7,0.1942215088282504,1,3,4629.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,3,2,0.4,4,3,2,2.7,9,0.0449438202247191,1,3,4369.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,3,2,0.1333333333333333,4,2,0,1.7000000000000002,7,0.1942215088282504,0,4,1810.64,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.1333333333333333,4,3,0,2.4,9,0.0192616372391653,0,4,2039.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,2,2,0.4,3,1,1,2.4,9,0.1942215088282504,0,5,2855.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,4,2,2.5,7,0.2455858747993579,1,4,3999.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.6666666666666667,0,1,2,1.6,7,0.1942215088282504,1,4,3519.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.1333333333333333,4,1,2,2.0,5,0.1942215088282504,1,4,2127.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
0,3,2,0.1333333333333333,4,3,2,2.4,5,0.0898876404494382,1,3,3444.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,2,0.4,0,1,2,2.0,5,0.1942215088282504,1,4,2651.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.1333333333333333,4,4,2,2.8,9,0.218298555377207,1,4,4899.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,3,0,1.6,1,0.0417335473515248,1,4,1499.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,0,4,2,2.6,9,0.2443820224719101,1,5,4999.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,4,0.4,4,3,0,1.1,2,0.0192616372391653,1,4,1925.21,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,2,4,0.1333333333333333,4,1,1,2.0,4,0.1942215088282504,1,5,1720.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,0,3,2,2.8,9,0.1861958266452648,1,4,7238.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,2,0.1333333333333333,5,3,2,2.5,7,0.0449438202247191,1,3,4399.0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
0,3,2,0.1333333333333333,4,1,2,2.5,7,0.1942215088282504,1,4,2099.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,4,3,2,2.5,7,0.0449438202247191,1,3,3949.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,3,4,0.4,5,3,2,2.8,9,0.0898876404494382,1,4,6613.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.4,4,4,2,2.8,9,0.2199036918138041,1,4,7361.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
1,3,3,0.4,4,4,2,2.5,7,0.2199036918138041,1,4,5499.0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,2,0.1333333333333333,0,1,2,2.0,5,0.1942215088282504,1,4,1849.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
0,1,4,0.1333333333333333,5,3,1,1.8,4,0.1861958266452648,1,4,2799.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.6666666666666667,4,3,2,2.0,5,0.0417335473515248,1,4,2759.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
0,3,2,0.6666666666666667,4,1,2,2.0,5,0.1942215088282504,1,4,2199.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,0,4,2,2.5,7,0.2199036918138041,1,4,3483.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.8,9,0.0898876404494382,1,4,4739.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,1,2,0.0,4,3,0,1.6,1,0.0192616372391653,1,0,1199.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0
0,1,4,0.4,4,3,0,2.2,9,0.0449438202247191,0,4,2273.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,4,3,2,2.6,9,0.0939004815409309,1,5,5849.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.4,4,3,2,2.5,7,0.0963081861958266,1,4,5229.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1
1,3,4,2.0,0,3,2,2.6,9,0.0417335473515248,1,5,4799.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.6666666666666667,5,4,2,2.8,9,0.2969502407704655,1,4,7238.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,2,0.1333333333333333,4,1,2,2.7,9,0.1942215088282504,1,4,3149.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,3,0,2.5,7,0.0449438202247191,0,4,1879.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.6666666666666667,4,3,2,2.4,5,0.0449438202247191,1,4,2849.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,5,3,0,2.4,9,0.0963081861958266,0,4,4756.19,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,1,2,0.9333333333333332,2,1,1,1.9,5,0.1942215088282504,1,4,2599.01,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.1333333333333333,4,3,0,2.6,7,0.0192616372391653,0,4,1885.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.1333333333333333,4,1,0,1.7000000000000002,5,0.0939004815409309,0,4,1469.55,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,0,4,2,2.5,7,0.2423756019261637,1,4,3499.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.4,5,3,2,2.0,5,0.0417335473515248,1,4,2328.99,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,4,1,0,1.7000000000000002,5,0.0939004815409309,0,2,1479.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,3,1,1.6,1,0.0,1,3,1349.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
0,2,2,0.4,4,1,2,2.7,9,0.1942215088282504,1,5,2757.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.9333333333333332,5,3,2,2.5,7,0.0963081861958266,1,3,5579.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,3,2,0.4,4,3,2,2.5,7,0.0417335473515248,1,4,3599.0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1
1,3,2,0.4,0,3,2,2.5,7,0.0449438202247191,1,3,2799.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,3,2,2.5,7,0.0898876404494382,1,4,3999.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,2,0.4,4,3,2,2.0,5,0.0898876404494382,1,4,2819.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
0,3,2,0.1333333333333333,4,3,2,2.4,5,0.0449438202247191,1,3,3019.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
0,3,2,0.9333333333333332,5,4,2,2.5,7,0.3948635634028892,1,4,4709.0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
1,3,2,0.4,0,3,2,2.5,7,0.0449438202247191,1,3,3099.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,4,2,2.3,7,0.218298555377207,1,5,3749.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,4,2,2.8,9,0.2199036918138041,1,4,4529.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.6666666666666667,0,4,2,2.8,9,0.2455858747993579,1,4,5472.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,1,2,0.0,4,3,0,1.6,1,0.0417335473515248,1,0,1349.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0
1,3,2,0.9333333333333332,5,3,2,2.7,9,0.0963081861958266,1,3,5979.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
0,3,2,0.4,5,3,2,2.5,7,0.0449438202247191,1,3,8124.0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.4,4,1,1,2.5,9,0.1942215088282504,1,4,3129.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,2,2,0.1333333333333333,4,1,2,2.5,7,0.1942215088282504,1,5,3529.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
0,3,2,0.2666666666666667,4,4,1,2.3,7,0.2199036918138041,1,5,2299.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,1,2,0.1333333333333333,0,1,2,2.5,4,0.0176565008025682,1,4,1339.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,0,4,2,2.6,9,0.2443820224719101,1,4,3899.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.5,7,0.0898876404494382,1,4,4499.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.1333333333333333,0,4,2,2.8,9,0.2199036918138041,1,4,4666.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,2.5,7,0.1942215088282504,0,4,1579.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,4,1,2,2.3,7,0.1942215088282504,1,5,4499.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.4,0,1,2,2.5,7,0.1942215088282504,1,4,3099.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,4,0.9333333333333332,4,1,0,1.8,4,0.1942215088282504,0,4,1629.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,4,0,2.6,9,0.2199036918138041,1,5,3199.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.1333333333333333,4,3,0,2.0,5,0.0449438202247191,0,1,2295.08,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,2,0.0,4,3,0,1.6,1,0.0,1,0,949.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0
0,1,2,0.4,5,3,2,2.0,5,0.0176565008025682,1,4,2199.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.6666666666666667,4,1,0,1.8,9,0.1942215088282504,0,4,2136.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.6666666666666667,4,3,2,2.8,9,0.0417335473515248,1,4,4429.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.4,0,4,2,2.8,9,0.2199036918138041,1,4,5799.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
1,3,2,0.1333333333333333,5,3,1,2.2,7,0.0417335473515248,1,4,3009.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,2.0,4,4,2,2.5,7,0.2969502407704655,1,4,5289.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,2.0,4,4,2,2.8,9,0.2969502407704655,1,4,6099.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.6666666666666667,0,3,2,2.5,7,0.0898876404494382,1,4,4359.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.4,0,3,2,2.5,7,0.0449438202247191,1,4,3449.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
